customer_id,loan_count,total_amount_overdue,maturity_dpd,total_missed_installment,has_14plus_dpd,count_14plus_dpd,tenor_in_months,ontime_repayment_rate,age,gender,marital_status,state,location,purpose,employment_status,dw_channel_key,total_loan_amount,income,income_bracket,age_category,missed_payment_ratio,overdue_utilization,monthly_loan_volume,repayment_efficiency,segment
892,1,0.0,0,3,0,0,6.0,39.36,54,Unknown,1,Ekiti,Ikere ekiti,8,2,1,1159939.98,96439.0,70k - 149k,44-65,0.49999991666668053,0.0,193323.29777945037,0.3936,Medium Risk - Low Value
895,1,0.0,0,0,0,0,1.0,0.0,32,Unknown,4,Federal Capital Territory,Abuja,4,2,5,36000.0,154032.14,150k - 299k,28-33,0.0,0.0,35999.964000036,0.0,Low Risk - Low Value
897,1,0.0,0,0,0,0,3.0,27.77,47,Unknown,1,Lagos,Lagos ,7,2,1,470327.1,177084.59,150k - 299k,44-65,0.0,0.0,156775.64774145072,0.2777,Low Risk - Low Value
909,1,0.0,0,2,0,0,3.0,8.33,23,Unknown,4,Lagos,Lagos ,8,0,1,165693.0,208333.33,150k - 299k,18-28,0.6666664444445185,0.0,55230.9815896728,0.0833,Medium Risk - Low Value
910,2,0.0,0,2,0,0,3.0,29.76,43,Unknown,1,Lagos,Mushin,8,2,1,1942039.35,1703617.86,1.2M and above,37-44,0.6666664444445185,0.0,647346.234217922,0.29760000000000003,Medium Risk - High Value
923,1,0.0,0,2,0,0,3.0,8.33,52,Unknown,4,Lagos,Ojodu,7,2,1,636097.89,1416689.85,1.2M and above,44-65,0.6666664444445185,0.0,212032.55932248023,0.0833,Medium Risk - Low Value
927,1,45118.02,9,6,0,0,6.0,40.52,32,Unknown,4,Lagos,Ogba ogunusi,4,2,1,628304.25,42506.0,<69k,28-33,0.9999998333333611,0.07180919116801802,104717.35754710708,0.4052,High Risk
931,1,0.0,0,2,0,0,3.0,8.33,39,Unknown,1,Lagos,Lagos,4,2,1,575372.07,1175029.32,800k - 1.19M,37-44,0.6666664444445185,0.0,191790.6260697913,0.0833,Medium Risk - Low Value
933,1,0.0,0,0,0,0,3.0,50.0,40,Unknown,1,Ondo,Akure,8,0,1,771026.58,896240.17,800k - 1.19M,37-44,0.0,0.0,257008.77433040852,0.5,Low Risk - Low Value
943,1,0.0,0,0,0,0,3.0,27.77,30,Unknown,1,Lagos,Lagos,8,2,1,2101048.41,4423024.57,1.2M and above,28-33,0.0,0.0,700349.2365502545,0.2777,Low Risk - High Value
950,1,196184.0,0,2,0,0,3.0,6.66,43,Unknown,4,Lagos,Lekki,8,0,1,1765651.26,3880657.07,1.2M and above,37-44,0.6666664444445185,0.11111140939569736,588550.223816592,0.0666,Medium Risk - Low Value
1066,2,0.0,0,2,0,0,3.0,18.05,28,Unknown,4,Kwara,Ilorin ,13,2,1,197251.68,726064.14,500k - 799k,18-28,0.6666664444445185,0.0,65750.53808315397,0.1805,Medium Risk - Low Value
1068,1,61095.91,0,3,0,0,3.0,21.66,39,Unknown,1,Lagos,Ojo,11,2,1,725891.2,605474.17,500k - 799k,37-44,0.9999996666667778,0.08416675942609009,241963.6526787824,0.21660000000000001,High Risk
1156,1,0.0,0,0,0,0,9.0,54.27,27,Unknown,4,Oyo,Ibadan ,8,0,1,3836234.32,227542.96,150k - 299k,18-28,0.0,0.0,426248.21041686554,0.5427000000000001,Low Risk - High Value
1163,2,0.0,0,0,0,0,6.0,49.68,37,Unknown,4,Ondo,Alagbaka,8,0,1,1039313.34,57075.0,<69k,33-37,0.0,0.0,173218.8611301898,0.4968,Low Risk - Low Value
1171,2,0.0,0,0,0,0,6.0,48.98,28,Unknown,4,Lagos,Alimosho ,8,0,1,1242105.6,50782.0,<69k,18-28,0.0,0.0,207017.5654970724,0.48979999999999996,Low Risk - Low Value
1173,1,0.0,0,3,0,0,3.0,0.0,55,Unknown,1,Lagos,Lawanson,13,2,1,3914385.48,15807713.14,1.2M and above,44-65,0.9999996666667778,0.0,1304794.7250684248,0.0,High Risk
1175,1,0.0,0,4,1,1,4.0,11.25,34,Unknown,4,Oyo,Ibadan,8,0,1,596889.04,106893.0,70k - 149k,33-37,0.9999997500000625,0.0,149222.22269444432,0.1125,High Risk
1177,2,80999.58,0,3,0,0,3.0,19.44,59,Unknown,1,Lagos,Lagos,13,2,1,4002781.98,2592211.61,1.2M and above,44-65,0.9999996666667778,0.020235821087607617,1334260.2152465947,0.19440000000000002,High Risk
1182,3,0.0,0,4,0,0,5.0,37.83,31,Unknown,4,Lagos,Lagos,13,0,1,1754590.64,101047.0,70k - 149k,28-33,0.799999840000032,0.0,350918.05781638843,0.37829999999999997,High Risk
1201,1,0.0,0,0,0,0,1.0,0.0,40,Unknown,2,Lagos,Mushin,4,0,3,60000.0,1650939.83,1.2M and above,37-44,0.0,0.0,59999.94000006001,0.0,Low Risk - Low Value
1210,1,173485.68,0,1,0,0,3.0,22.22,42,Unknown,1,Lagos,Lagos ,8,2,1,1569668.01,6496088.56,1.2M and above,37-44,0.33333322222225925,0.11052380432973816,523222.4955925014,0.22219999999999998,Low Risk - High Value
1211,2,0.0,0,0,0,0,3.0,23.33,26,Unknown,4,Lagos,Ojodu,8,2,1,420046.03,1281596.68,1.2M and above,18-28,0.0,0.0,140015.2966615678,0.23329999999999998,Low Risk - Low Value
1216,1,2170.12,0,3,0,0,3.0,0.0,56,Unknown,1,Lagos,Shomolu,8,2,1,1993104.96,3813887.43,1.2M and above,44-65,0.9999996666667778,0.0010888137070307182,664368.0985439671,0.0,High Risk
1217,1,0.0,0,0,0,0,3.0,0.0,31,Unknown,4,Rivers,Port-Harcourt,8,2,1,1136700.0,17934094.16,1.2M and above,28-33,0.0,0.0,378899.8737000421,0.0,Low Risk - Low Value
1228,1,124141.0,0,1,0,0,3.0,0.0,37,Unknown,1,Lagos,Lagos ,8,2,1,672507.2,550019.0,500k - 799k,33-37,0.33333322222225925,0.18459430620194908,224168.99194366933,0.0,Low Risk - Low Value
1233,5,0.0,0,2,0,0,4.0,22.02,29,Unknown,4,Lagos,Lagos ,8,0,1,33491310.61,34953014.71,1.2M and above,28-33,0.49999987500003124,0.0,8372825.55929361,0.2202,Medium Risk - High Value
1236,1,0.0,0,0,0,0,3.0,0.0,29,Unknown,1,Lagos,Lagos ,8,2,1,889062.41,6708275.0,1.2M and above,28-33,0.0,0.0,296354.03788198734,0.0,Low Risk - Low Value
1271,1,0.0,0,0,0,0,12.0,68.83,30,Unknown,2,Lagos,Lagos,8,0,5,5041693.36,460179.0,300k - 499k,28-33,0.0,0.0,420141.0783215769,0.6883,Low Risk - High Value
1277,1,0.0,0,8,1,1,12.0,23.37,36,Unknown,1,Lagos,Lagos ,8,0,1,9285154.38,508257.63,500k - 799k,33-37,0.6666666111111158,0.0,773762.8005197668,0.23370000000000002,Medium Risk - High Value
1278,1,0.0,0,2,0,0,3.0,8.33,22,Unknown,4,Lagos,Ajegunle ,4,0,1,115718.07,52000.0,<69k,18-28,0.6666664444445185,0.0,38572.67714244095,0.0833,Medium Risk - Low Value
1292,1,0.0,0,3,0,0,3.0,0.0,43,Unknown,4,Abia,Umuahia south Ubakala 'A',1,2,1,616821.27,1369583.33,1.2M and above,37-44,0.9999996666667778,0.0,205607.0214643262,0.0,High Risk
1293,1,0.0,0,1,0,0,3.0,19.44,25,Unknown,4,Lagos,ALIMOSHO,7,2,1,79805.4,16814.59,<69k,18-28,0.33333322222225925,0.0,26601.791132736285,0.19440000000000002,Low Risk - Low Value
1295,1,0.0,0,1,0,0,6.0,44.52,29,Unknown,4,Lagos,Lagos ,8,0,1,977662.2,153610.76,150k - 299k,28-33,0.16666663888889352,0.0,162943.6728427212,0.44520000000000004,Low Risk - Low Value
1319,4,0.0,0,3,0,0,7.0,26.24,25,Unknown,4,Lagos,Ojo,8,0,1,2370747.39,120137.5,70k - 149k,18-28,0.4285713673469475,0.0,338678.1501888357,0.26239999999999997,Medium Risk - High Value
1321,1,0.0,0,0,0,0,6.0,58.01,47,Unknown,1,Ekiti,Ado,8,0,1,828521.1,167021.0,150k - 299k,44-65,0.0,0.0,138086.82698552884,0.5801,Low Risk - Low Value
1329,1,0.0,0,1,0,0,6.0,44.52,28,Unknown,4,Lagos,Oshodi ,8,0,1,886518.24,112466.67,70k - 149k,18-28,0.16666663888889352,0.0,147753.01537449742,0.44520000000000004,Low Risk - Low Value
1336,1,0.0,0,0,0,0,10.0,0.0,34,Unknown,4,Lagos,SANGOTEDO ,13,0,1,451362.0,152562.0,150k - 299k,33-37,0.0,0.0,45136.19548638046,0.0,Low Risk - Low Value
1338,2,0.0,0,0,0,0,12.0,64.04,46,Unknown,1,Rivers,Port Harcourt ,8,0,1,19066355.51,1833041.19,1.2M and above,44-65,0.0,0.0,1588862.8267614313,0.6404000000000001,Low Risk - High Value
1339,1,0.0,0,1,1,1,3.0,19.44,45,Unknown,1,Ogun,Oke Aro,8,2,1,759461.13,1685471.34,1.2M and above,44-65,0.33333322222225925,0.0,253153.62561545812,0.19440000000000002,Medium Risk - Low Value
1343,1,0.0,0,0,0,0,3.0,27.77,40,Unknown,1,Lagos,Lagos,13,2,1,844274.97,1756277.34,1.2M and above,37-44,0.0,0.0,281424.89619170123,0.2777,Low Risk - Low Value
1344,2,0.0,0,3,0,0,3.0,0.0,38,Unknown,1,Lagos,Lagos Island ,13,2,1,4099031.83,1354963.97,1.2M and above,37-44,0.9999996666667778,0.0,1366343.487885504,0.0,High Risk
1349,2,0.0,0,1,0,0,4.0,0.0,39,Unknown,1,Ekiti,Ado-Ekiti,8,2,1,5272529.38,7734241.22,1.2M and above,37-44,0.24999993750001562,0.0,1318132.015466996,0.0,Low Risk - Low Value
1351,2,0.0,0,5,0,0,5.0,25.68,41,Unknown,1,Lagos,Lagos,8,2,1,8386025.46,3592308.11,1.2M and above,37-44,0.99999980000004,0.0,1677204.7565590485,0.2568,High Risk
1352,1,0.0,0,0,0,0,12.0,61.76,40,Unknown,1,Lagos,Abule egba,8,0,5,7524085.58,160847.55,150k - 299k,37-44,0.0,0.0,627007.0794160768,0.6175999999999999,Low Risk - High Value
1355,1,0.0,0,2,0,0,3.0,8.33,30,Unknown,4,Lagos,Lagos State ,4,0,1,145966.68,206577.85,150k - 299k,28-33,0.6666664444445185,0.0,48655.5437814854,0.0833,Medium Risk - Low Value
1360,1,0.0,0,1,0,0,12.0,0.0,30,Unknown,4,Katsina,Batagarwa,8,0,1,2270961.96,1010409.73,800k - 1.19M,28-33,0.08333332638888948,0.0,189246.81422943214,0.0,Low Risk - Low Value
1381,1,0.0,0,3,0,0,3.0,0.0,37,Unknown,1,Lagos,Ikorodu ,8,2,1,1612062.3,1061020.0,800k - 1.19M,33-37,0.9999996666667778,0.0,537353.9208820263,0.0,High Risk
1384,3,0.0,0,4,0,0,5.0,30.07,46,Unknown,1,Ekiti,Ado,8,2,1,5893362.27,456637.71,300k - 499k,44-65,0.799999840000032,0.0,1178672.2182655563,0.3007,High Risk
1385,1,0.0,0,0,0,0,3.0,0.0,38,Unknown,1,Ekiti,Ado,13,2,1,963845.55,7206435.71,1.2M and above,37-44,0.0,0.0,321281.7429060857,0.0,Low Risk - Low Value
1392,1,0.0,0,0,0,0,2.0,50.0,34,Unknown,2,Lagos,Ojota,4,0,5,36893.89,279385.71,150k - 299k,33-37,0.0,0.0,18446.93577653211,0.5,Low Risk - Low Value
1400,3,0.0,0,0,0,0,11.0,26.25,27,Unknown,4,Lagos,Surulere ,13,0,1,2571559.13,192495.0,150k - 299k,18-28,0.0,0.0,233778.08147471986,0.2625,Low Risk - Low Value
1404,1,0.0,0,0,0,0,1.0,0.0,55,Unknown,1,Oyo,Ibadan ,4,2,1,19200.0,100030.67,70k - 149k,44-65,0.0,0.0,19199.980800019202,0.0,Low Risk - Low Value
1413,4,0.0,0,1,0,0,4.0,34.25,27,Unknown,4,Lagos,Lagos ,8,0,1,1583386.32,146181.0,70k - 149k,18-28,0.24999993750001562,0.0,395846.4810383797,0.3425,Low Risk - High Value
1417,7,0.0,0,1,0,0,3.0,35.0,34,Unknown,4,Lagos,Lagos ,8,0,1,1248040.88,213203.67,150k - 299k,33-37,0.33333322222225925,0.0,416013.48799550394,0.35,Low Risk - High Value
1426,2,0.0,0,0,0,0,3.0,0.0,40,Unknown,1,Rivers,Ogele,8,0,1,286717.34,357731.0,300k - 499k,37-44,0.0,0.0,95572.41480919506,0.0,Low Risk - Low Value
1431,1,0.0,0,0,0,0,3.0,0.0,31,Unknown,4,Lagos,Ojo,13,0,1,49361.75,77925.0,70k - 149k,28-33,0.0,0.0,16453.911182029606,0.0,Low Risk - Low Value
1448,2,716849.52,0,4,0,0,4.0,0.0,47,Unknown,1,Rivers,Port Harcourt ,13,2,1,6494506.56,232684.0,150k - 299k,44-65,0.9999997500000625,0.11037782676439234,1623626.2340934414,0.0,High Risk
1474,1,0.0,0,3,0,0,3.0,0.0,43,Unknown,1,Ekiti,Ado,8,2,1,1094858.28,2952310.08,1.2M and above,37-44,0.9999996666667778,0.0,364952.63834912056,0.0,High Risk
1475,1,0.0,0,3,0,0,3.0,0.0,49,Unknown,1,Federal Capital Territory,Abuja,8,2,1,2629201.53,720547.58,500k - 799k,44-65,0.9999996666667778,0.0,876400.217866594,0.0,High Risk
1482,3,0.0,0,2,0,0,4.0,32.48,29,Unknown,4,Lagos,Iju/Ishaga,8,2,1,5169526.05,1318517.94,1.2M and above,28-33,0.49999987500003124,0.0,1292381.1894047025,0.3248,Medium Risk - High Value
1485,4,0.0,0,2,0,0,4.0,26.51,30,Unknown,4,Ogun,Akute,8,0,1,2334224.45,130507.66,70k - 149k,28-33,0.49999987500003124,0.0,583555.9666110084,0.2651,Medium Risk - High Value
1487,1,0.0,0,2,0,0,3.0,22.91,45,Unknown,1,Lagos,Lagos ,7,2,1,782877.48,10584808.75,1.2M and above,44-65,0.6666664444445185,0.0,260959.0730136423,0.2291,Medium Risk - Low Value
1492,1,0.0,0,3,1,1,3.0,0.0,50,Unknown,1,Lagos,Mushin ,8,2,1,724766.01,65223.58,<69k,44-65,0.9999996666667778,0.0,241588.58947047018,0.0,High Risk
1500,2,0.0,0,2,0,0,3.0,6.25,48,Unknown,1,Lagos,Lagos,8,2,1,2171418.64,4679145.47,1.2M and above,44-65,0.6666664444445185,0.0,723805.972064676,0.0625,Medium Risk - Low Value
1503,1,112725.58,0,3,1,2,3.0,0.0,31,Unknown,1,Oyo, Ibadan ,8,0,1,728620.29,1622491.39,1.2M and above,28-33,0.9999996666667778,0.15471100866522025,242873.34904221699,0.0,High Risk
1512,1,0.0,0,0,0,0,3.0,27.77,35,Unknown,4,Lagos,Lagos ,8,2,1,3855135.48,205033.33,150k - 299k,33-37,0.0,0.0,1285044.731651756,0.2777,Low Risk - High Value
1516,1,0.0,0,0,0,0,3.0,27.77,50,Unknown,1,Ogun,Abeokuta,8,2,1,272209.89,607121.28,500k - 799k,44-65,0.0,0.0,90736.59975446675,0.2777,Low Risk - Low Value
1520,1,0.0,0,0,0,0,3.0,27.77,31,Unknown,1,Lagos,Ikosi ketu lagos ,8,2,1,1064017.44,104707.0,70k - 149k,28-33,0.0,0.0,354672.3617758794,0.2777,Low Risk - High Value
1524,3,0.0,0,3,0,0,3.0,18.51,48,Unknown,2,Lagos,Lekki,8,2,5,6397482.39,10831542.32,1.2M and above,44-65,0.9999996666667778,0.0,2132493.41916886,0.18510000000000001,High Risk
1527,3,322374.01,0,3,0,0,3.0,13.54,51,Unknown,1,Lagos,Mushin,13,2,1,9322069.92,4027938.54,1.2M and above,44-65,0.9999996666667778,0.03458180562541473,3107355.604214798,0.1354,High Risk
1528,3,0.0,0,0,0,0,5.0,0.0,31,Unknown,4,Lagos,"Ketu, Lagos ",13,0,5,698498.81,263156.0,150k - 299k,28-33,0.0,0.0,139699.7340600532,0.0,Low Risk - Low Value
1533,1,876.68,0,3,0,0,3.0,0.0,29,Unknown,4,Oyo,Ibadan ,8,2,1,394506.18,625572.96,500k - 799k,28-33,0.9999996666667778,0.0022222212082907743,131502.0161659946,0.0,High Risk
1535,1,0.0,0,3,0,0,3.0,0.0,34,Unknown,1,Lagos,Lagos ,8,2,1,406341.39,970133.33,800k - 1.19M,33-37,0.9999996666667778,0.0,135447.0848509717,0.0,High Risk
1552,1,0.0,0,0,0,0,3.0,50.0,41,Unknown,1,Lagos,Mushin,13,2,1,3855135.48,0.0,<69k,37-44,0.0,0.0,1285044.731651756,0.5,Low Risk - High Value
1553,1,0.0,0,3,0,0,3.0,0.0,56,Unknown,3,Lagos,Odo Adamo Ayobo,8,2,1,2120323.74,1165896.47,800k - 1.19M,44-65,0.9999996666667778,0.0,706774.3444085519,0.0,High Risk
1563,1,0.0,0,0,0,0,12.0,0.0,28,Unknown,4,Lagos,Lagos ,8,0,1,425248.86,127790.73,70k - 149k,18-28,0.0,0.0,35437.402046883166,0.0,Low Risk - Low Value
1567,1,0.0,0,1,0,0,3.0,19.44,25,Unknown,4,Ogun,IJAKO SANGO ,8,2,1,248539.5,469571.37,300k - 499k,18-28,0.33333322222225925,0.0,82846.47238450921,0.19440000000000002,Low Risk - Low Value
1578,1,0.0,0,3,0,0,12.0,31.33,47,Unknown,1,Delta,EKU,13,0,1,20596876.15,868371.0,800k - 1.19M,44-65,0.2499999791666684,0.0,1716406.202799483,0.31329999999999997,Low Risk - High Value
1586,1,0.0,0,0,0,0,3.0,0.0,49,Unknown,1,Lagos,Ago okota ,7,2,1,1119061.29,18015255.45,1.2M and above,44-65,0.0,0.0,373020.3056598981,0.0,Low Risk - Low Value
1619,1,0.0,0,0,0,0,3.0,27.77,38,Unknown,1,Cross River,Calabar,8,0,1,771026.58,2280946.05,1.2M and above,37-44,0.0,0.0,257008.77433040852,0.2777,Low Risk - Low Value
1628,3,0.0,0,0,0,0,5.0,23.8,32,Unknown,1,Lagos,Lagos,8,2,1,3581957.56,2228044.79,1.2M and above,28-33,0.0,0.0,716391.3687217262,0.23800000000000002,Low Risk - High Value
1637,1,0.0,0,0,0,0,3.0,27.77,31,Unknown,1,Lagos,"Ajah, Lagos ",13,2,1,2112613.86,4652524.16,1.2M and above,28-33,0.0,0.0,704204.3852652048,0.2777,Low Risk - High Value
1641,1,124083.78,17,3,1,2,3.0,20.83,28,Unknown,4,Kwara,Kwara ,8,2,1,1459811.04,2432003.84,1.2M and above,18-28,0.9999996666667778,0.08499989149274757,486603.5177988274,0.20829999999999999,High Risk
1653,1,0.0,0,0,0,0,12.0,61.76,32,Unknown,4,Lagos,OJUDU-BERGER,8,0,1,61887928.52,1028429.0,800k - 1.19M,28-33,0.0,0.0,5157326.946889422,0.6175999999999999,Low Risk - High Value
1656,3,0.0,0,1,0,0,5.0,34.89,29,Unknown,4,Lagos,Lagos State,8,0,1,1958644.73,200000.0,150k - 299k,28-33,0.199999960000008,0.0,391728.86765422643,0.3489,Low Risk - High Value
1657,1,0.0,16,3,1,1,3.0,22.91,37,Unknown,1,Lagos,Lagos,8,0,1,236704.28,85230.99,70k - 149k,33-37,0.9999996666667778,0.0,78901.40036619987,0.2291,High Risk
1672,1,0.0,0,0,0,0,3.0,27.77,55,Unknown,1,Lagos,Eti osa,8,2,1,647662.08,1442473.81,1.2M and above,44-65,0.0,0.0,215887.28803757063,0.2777,Low Risk - Low Value
1687,1,1343.7,0,10,0,0,12.0,52.44,38,Unknown,1,Oyo,Ibadan,8,0,1,8635014.96,150000.0,150k - 299k,37-44,0.8333332638888947,0.00015561061633642432,719584.5200346234,0.5244,High Risk
1688,1,0.0,0,10,0,0,12.0,52.44,61,Unknown,1,Benue,Gboko,8,0,1,7333323.48,315270.66,300k - 499k,44-65,0.8333332638888947,0.0,611110.2390741468,0.5244,High Risk
1690,1,0.0,0,0,0,0,12.0,57.5,30,Unknown,1,Lagos,Lagos,8,0,1,10814497.8,307413.27,300k - 499k,28-33,0.0,0.0,901208.0748993272,0.575,Low Risk - High Value
1691,5,0.0,0,1,0,0,2.0,8.33,36,Unknown,1,Ogun,Ibafo,8,2,1,11802067.12,12845099.86,1.2M and above,33-37,0.499999750000125,0.0,5901030.609484695,0.0833,Medium Risk - Low Value
1695,3,0.0,0,5,0,0,5.0,21.21,44,Unknown,1,Lagos,Ojota,8,2,1,4764067.12,3148387.91,1.2M and above,37-44,0.99999980000004,0.0,952813.2334373533,0.2121,High Risk
1706,2,0.0,0,3,0,0,10.0,47.2,40,Unknown,1,Kwara,Kwara state ,8,2,1,3367561.56,289514.1,150k - 299k,37-44,0.299999970000003,0.0,336756.1223243878,0.47200000000000003,Low Risk - High Value
1708,3,0.0,0,2,0,0,6.0,34.04,43,Unknown,1,Delta,Asaba,13,0,1,20191849.86,1962537.49,1.2M and above,37-44,0.33333327777778704,0.0,3365307.749115375,0.3404,Low Risk - High Value
1709,2,0.0,0,3,0,0,12.0,40.04,50,Unknown,1,Rivers,Port-Harcourt,8,0,1,15655104.02,429353.96,300k - 499k,44-65,0.2499999791666684,0.0,1304591.8929506757,0.4004,Low Risk - High Value
1710,2,0.0,0,2,0,0,10.0,48.03,28,Unknown,4,Anambra,Onitsha ,13,0,1,6312168.09,138783.0,70k - 149k,18-28,0.19999998000000202,0.0,631216.7458783254,0.4803,Low Risk - High Value
1720,1,0.0,0,0,0,0,3.0,27.77,27,Unknown,1,Osun,Ede,8,2,1,771026.58,1803442.41,1.2M and above,18-28,0.0,0.0,257008.77433040852,0.2777,Low Risk - Low Value
1731,1,0.0,0,1,0,0,2.0,0.0,27,Unknown,2,Lagos,Festac Town,8,0,3,343393.18,234678.0,150k - 299k,18-28,0.499999750000125,0.0,171696.5041517479,0.0,Medium Risk - Low Value
1732,1,0.0,0,9,0,0,12.0,56.24,29,Unknown,1,Delta,ASABA,8,0,1,8396675.28,145833.33,70k - 149k,28-33,0.7499999375000053,0.0,699722.8816897599,0.5624,High Risk
1733,1,0.0,0,0,0,0,6.0,16.66,27,Unknown,2,Ogun,Obafemi Owode,8,0,3,839470.54,190287.0,150k - 299k,18-28,0.0,0.0,139911.73334804445,0.1666,Low Risk - Low Value
1738,1,0.0,0,0,0,0,1.0,0.0,28,Unknown,1,Lagos,Igando,8,0,1,12000.0,33333.33,<69k,18-28,0.0,0.0,11999.988000012001,0.0,Low Risk - Low Value
1748,1,0.0,0,0,0,0,3.0,0.0,51,Unknown,1,Abia,Umuahia,9,2,1,1030886.24,6309444.29,1.2M and above,44-65,0.0,0.0,343628.6321237893,0.0,Low Risk - Low Value
1750,1,72903.35,46,2,1,1,3.0,36.66,26,Unknown,4,Ogun,Ogun state,8,2,1,538684.9,143284.27,70k - 149k,18-28,0.6666664444445185,0.13533579649228086,179561.5734794755,0.3666,High Risk
1756,1,0.0,0,0,0,0,3.0,27.77,27,Unknown,2,Lagos,Lagos ,1,0,3,13104.57,200940.19,150k - 299k,18-28,0.0,0.0,4368.188543937152,0.2777,Low Risk - Low Value
1760,7,0.0,0,2,0,0,11.0,13.33,35,Unknown,4,Lagos,Maryland ,8,0,1,6282933.15,180100.53,150k - 299k,33-37,0.1818181652892577,0.0,571175.6889840283,0.1333,Low Risk - Low Value
1762,1,0.0,0,0,0,0,3.0,27.77,43,Unknown,1,Lagos,Lagos,8,2,1,1202801.73,249633.33,150k - 299k,37-44,0.0,0.0,400933.77635540784,0.2777,Low Risk - High Value
1763,1,0.0,0,0,0,0,3.0,27.77,37,Unknown,1,Lagos,Ikorodu ,13,2,1,3855135.48,18031991.71,1.2M and above,33-37,0.0,0.0,1285044.731651756,0.2777,Low Risk - High Value
1768,2,0.0,0,0,0,0,2.0,0.0,33,Unknown,2,Federal Capital Territory,Abuja,8,2,5,895238.73,7948788.75,1.2M and above,28-33,0.0,0.0,447619.1411904294,0.0,Low Risk - Low Value
1773,1,0.0,0,0,0,0,3.0,27.77,63,Unknown,1,Lagos,Lagos ,8,2,1,235425.42,104666.67,70k - 149k,44-65,0.0,0.0,78475.11384162871,0.2777,Low Risk - Low Value
1777,1,0.0,0,1,0,0,3.0,19.44,25,Unknown,4,Lagos,Ijede,4,2,1,744041.34,1649514.54,1.2M and above,18-28,0.33333322222225925,0.0,248013.69732876754,0.19440000000000002,Low Risk - Low Value
1780,1,0.0,0,0,0,0,3.0,27.77,58,Unknown,1,Ogun,Ota ,4,2,1,1098713.82,2445022.3,1.2M and above,44-65,0.0,0.0,366237.81792072736,0.2777,Low Risk - High Value
1783,1,0.0,0,0,0,0,6.0,46.9,32,Unknown,1,Ogun,OTA ,6,0,1,712527.12,56650.0,<69k,28-33,0.0,0.0,118754.50020758329,0.469,Low Risk - Low Value
1786,3,0.0,0,2,0,0,9.0,31.52,29,Unknown,4,Anambra,Onitsha ,13,0,1,3968393.72,120000.0,70k - 149k,28-33,0.22222219753086697,0.0,440932.586563046,0.3152,Low Risk - High Value
1796,1,0.0,0,3,0,0,12.0,61.68,56,Unknown,1,Enugu,Enugu,8,0,1,12503303.88,217181.16,150k - 299k,44-65,0.2499999791666684,0.0,1041941.9031715082,0.6168,Low Risk - High Value
1799,3,36574.26,0,6,0,0,6.0,21.29,32,Unknown,2,Lagos,Ikotun,8,0,5,1850668.65,122719.0,70k - 149k,28-33,0.9999998333333611,0.01976272737963127,308444.72359254607,0.21289999999999998,High Risk
1803,1,0.0,0,1,0,0,3.0,19.44,50,Unknown,1,Lagos,Ojo,8,2,1,801868.68,1783635.71,1.2M and above,44-65,0.33333322222225925,0.0,267289.4709035097,0.19440000000000002,Low Risk - Low Value
1804,1,0.0,0,0,0,0,12.0,59.6,44,Unknown,1,Lagos,Oke ira Lagos ,13,0,1,9083970.0,186715.0,150k - 299k,37-44,0.0,0.0,756997.4369168803,0.596,Low Risk - High Value
1805,3,0.0,0,4,0,0,4.0,24.69,26,Unknown,1,Kwara,Ilorin,8,2,1,8219525.78,3601860.72,1.2M and above,18-28,0.9999997500000625,0.0,2054880.931279767,0.2469,High Risk
1816,1,273854.43,0,3,1,1,3.0,0.0,32,Unknown,1,Federal Capital Territory,Abuja ,8,2,1,813434.13,1806014.5,1.2M and above,28-33,0.9999996666667778,0.3366645434457776,271144.6196184601,0.0,High Risk
1818,1,0.0,0,0,0,0,3.0,27.77,28,Unknown,4,Lagos,Lagos State ,8,2,1,262503.21,578137.25,500k - 799k,18-28,0.0,0.0,87501.04083298639,0.2777,Low Risk - Low Value
1830,1,0.0,0,0,0,0,1.0,0.0,25,Unknown,4,Lagos,Lagos,1,0,1,18000.0,400000.0,300k - 499k,18-28,0.0,0.0,17999.982000018,0.0,Low Risk - Low Value
1832,1,0.0,0,0,0,0,3.0,0.0,27,Unknown,4,Lagos,Lawanson,8,0,1,126326.59,150000.0,150k - 299k,18-28,0.0,0.0,42108.849297050234,0.0,Low Risk - Low Value
1846,1,0.0,0,1,0,0,3.0,19.44,40,Unknown,1,Lagos,Odonla,8,2,1,149912.22,286230.46,150k - 299k,37-44,0.33333322222225925,0.0,49970.72334309222,0.19440000000000002,Low Risk - Low Value
1849,1,0.0,0,9,0,0,12.0,56.24,43,Unknown,1,Lagos,Lagos ,12,0,1,12979983.72,225380.22,150k - 299k,37-44,0.7499999375000053,0.0,1081665.2198612317,0.5624,High Risk
1852,1,389370.15,0,3,1,2,3.0,0.0,31,Unknown,2,Lagos,Ikeja,8,2,5,1174314.87,7128321.79,1.2M and above,28-33,0.9999996666667778,0.331572187278586,391438.1595206135,0.0,High Risk
1872,2,0.0,0,4,0,0,12.0,43.3,31,Unknown,1,Kaduna,Jaji,8,0,1,21715006.48,380600.0,300k - 499k,28-33,0.3333333055555579,0.0,1809583.72253469,0.433,Low Risk - High Value
1886,1,0.0,0,0,0,0,6.0,46.9,30,Unknown,4,Lagos,Ogba,8,0,1,629680.26,117333.33,70k - 149k,28-33,0.0,0.0,104946.69250888457,0.469,Low Risk - Low Value
